election_year,state,constituency,seat_category,name,party,party_group,criminal_cases,education,age,assets,liabilities,net_worth,is_winner,is_bye_election
2019,Karnataka,Kolar,GEN,Ashok Chakravarthi M.B,AMBEDKAR SAMAJ PARTY,Other parties,0,10Th Pass,38,350000,0,350000,False,False
2019,Karnataka,Kolar,GEN,C. Shankarappa,IND,Independent,0,10Th Pass,53,5753000,0,5753000,False,False
2019,Karnataka,Kolar,GEN,Dhanamatnalli Venkateshappa,RPI(A),Other parties,0,12Th Pass,43,,,,False,False
2019,Karnataka,Kolar,GEN,Dr. Ramesh Babu. V.M.,IND,Independent,0,Post Graduate,44,145830000,1200000,144630000,False,False
2019,Karnataka,Kolar,GEN,G. Chikkanarayana,REPUBLICAN SENA,Other parties,0,Graduate,43,950000,0,950000,False,False
2019,Karnataka,Kolar,GEN,Jayaprasad M.G,BSP,BSP,0,Post Graduate,64,,,,False,False
2019,Karnataka,Kolar,GEN,K.H. Muniyappa,INC,INC,1,Graduate Professional,71,329443821,143795090,185648731,False,False
2019,Karnataka,Kolar,GEN,Medihala Chalavadi M Chandrashekar,IND,Independent,0,12Th Pass,41,1010000,0,1010000,False,False
2019,Karnataka,Kolar,GEN,N.C. Subbarayappa,IND,Independent,0,Graduate Professional,56,629000,0,629000,False,False
2019,Karnataka,Kolar,GEN,Raj Kumaresan. L,IND,Independent,0,Post Graduate,41,10015000,2100000,7915000,False,False
2019,Karnataka,Kolar,GEN,Ramanji. R,UTTAMA PRAJAAKEEYA PARTY,Other parties,0,Post Graduate,29,,,,False,False
2019,Karnataka,Kolar,GEN,Sarvesh N.M.,PYRAMID PARTY OF INDIA,Other parties,0,12Th Pass,32,1505000,0,1505000,False,False
2019,Karnataka,Koppal,GEN,Karadi Sanganna Amarappa,BJP,BJP,1,10Th Pass,64,,,,True,False
2019,Karnataka,Koppal,GEN,Annojirao.G,SARVA JANATA PARTY,Other parties,0,12Th Pass,43,2926000,0,2926000,False,False
2019,Karnataka,Koppal,GEN,Bandimath Sharanayya,UTTAMA PRAJAAKEEYA PARTY,Other parties,0,8Th Pass,37,63000,0,63000,False,False
2019,Karnataka,Koppal,GEN,Comrade B.Basavalingappa,MARXIST LENINIST PARTY OF INDIA (RED FLAG),Other parties,0,12Th Pass,42,,,,False,False
2019,Karnataka,Koppal,GEN,Hemaraj Veerapur,CPI(ML) RED STAR,Other parties,0,Graduate,44,50000,0,50000,False,False
2019,Karnataka,Koppal,GEN,K.Rajashekar Basavaraj Hitnal,INC,INC,0,12Th Pass,38,84922164,38412374,46509790,False,False
2019,Karnataka,Koppal,GEN,Mallikarjun Hadapad,IND,Independent,0,Literate,48,1297000,0,1297000,False,False
2019,Karnataka,Koppal,GEN,Nagaraj Kalal,IND,Independent,0,8Th Pass,44,6798500,0,6798500,False,False
2019,Karnataka,Koppal,GEN,Satishreddy,IND,Independent,0,Graduate Professional,28,82000,0,82000,False,False
2019,Karnataka,Koppal,GEN,Shivaputrappa. Gumagera,BSP,BSP,0,5Th Pass,49,8475000,1200000,7275000,False,False
2019,Karnataka,Koppal,GEN,Suresh Gouda Mundinamane,IND,Independent,0,5Th Pass,39,,,,False,False
2019,Karnataka,Koppal,GEN,Suresh.H,IND,Independent,0,Post Graduate,34,177000,0,177000,False,False
2019,Karnataka,Mandya,GEN,Sumalatha Ambareesh,IND,Independent,0,10Th Pass,55,234154139,14232295,219921844,True,False
2019,Karnataka,Mandya,GEN,Arvind Premanand,IND,Independent,0,Graduate Professional,45,8104000,0,8104000,False,False
2019,Karnataka,Mandya,GEN,C. Lingegowda,IND,Independent,0,Graduate,75,2960000,0,2960000,False,False
2019,Karnataka,Mandya,GEN,C.P. Divakar,UTTAMA PRAJAAKEEYA PARTY,Other parties,1,Graduate,44,,,,False,False
2019,Karnataka,Mandya,GEN,D C Jayashankara,AIHRA NATIONAL PARTY,Other parties,0,Others,64,8118000,1000000,7118000,False,False
2019,Karnataka,Mandya,GEN,G. Manjunath,IND,Independent,0,Not Given,45,24000,0,24000,False,False
2019,Karnataka,Mandya,GEN,Gurulingaiah,INDIAN NEW CONGRESS PARTY,Other parties,0,10Th Pass,37,,,,False,False
2019,Karnataka,Mandya,GEN,H.Narayana,IND,Independent,0,Literate,59,95000,0,95000,False,False
2019,Karnataka,Mandya,GEN,Kowdle Channappa,IND,Independent,0,Graduate Professional,70,1717000,0,1717000,False,False
2019,Karnataka,Mandya,GEN,M. Sumalatha,IND,Independent,0,8Th Pass,34,1200000,0,1200000,False,False
2019,Karnataka,Mandya,GEN,M.L. Shashikumar,IND,Independent,0,10Th Pass,36,660000,1160000,-500000,False,False
2019,Karnataka,Mandya,GEN,Manjunath B,IND,Independent,1,12Th Pass,39,,,,False,False
2019,Karnataka,Mandya,GEN,Nanjundaswamy,BSP,BSP,0,Graduate,58,8502897,0,8502897,False,False
2019,Karnataka,Mandya,GEN,Nikhil Kumaraswamy,JD(S),Other parties,0,Graduate,31,740087761,353629176,386458585,False,False
2019,Karnataka,Mandya,GEN,Premakumara .V.V,IND,Independent,0,Post Graduate,44,,,,False,False
2019,Karnataka,Mandya,GEN,Santhosh Mandya Gowda,ENGINEERS PARTY,Other parties,0,Post Graduate,34,767000,300000,467000,False,False
2019,Karnataka,Mandya,GEN,Satheesh Kumar .T.N,IND,Independent,0,10Th Pass,39,650000,0,650000,False,False
2019,Karnataka,Mandya,GEN,Sumalatha W/O Darshan K.,IND,Independent,0,Post Graduate,29,2823601,0,2823601,False,False
2019,Karnataka,Mandya,GEN,T.K. Dasar,IND,Independent,0,Post Graduate,50,,,,False,False
2019,Karnataka,Mysore,GEN,Prathap Simha,BJP,BJP,3,Post Graduate,42,18723762,6586698,12137064,True,False
2019,Karnataka,Mysore,GEN,Alagudu Lingaraju,IND,Independent,0,Graduate Professional,30,1146000,0,1146000,False,False
2019,Karnataka,Mysore,GEN,Alishan. S,IND,Independent,0,Post Graduate,64,22700000,0,22700000,False,False
2019,Karnataka,Mysore,GEN,Anand Kumar. M,IND,Independent,0,10Th Pass,45,,,,False,False
2019,Karnataka,Mysore,GEN,Asharani V,UTTAMA PRAJAAKEEYA PARTY,Other parties,0,12Th Pass,42,42594246,3200000,39394246,False,False
2019,Karnataka,Mysore,GEN,Ayub Khan,INDIAN NEW CONGRESS PARTY,Other parties,1,8Th Pass,43,60450000,0,60450000,False,False
2019,Karnataka,Mysore,GEN,C.H.Vijayashankar,INC,INC,0,Graduate,62,,,,False,False
2019,Karnataka,Mysore,GEN,Dr. B. Chandra (Chandregowda),BSP,BSP,1,Graduate Professional,46,20100180,11200000,8900180,False,False
2019,Karnataka,Mysore,GEN,G.M. Mahadeva,IND,Independent,1,Graduate,42,163450,0,163450,False,False
2019,Karnataka,Mysore,GEN,Kaveriamma.N.K.,IND,Independent,0,10Th Pass,63,715000,0,715000,False,False
2019,Karnataka,Mysore,GEN,Lokesh Kumar.G.,IND,Independent,3,10Th Pass,36,2093000,200000,1893000,False,False
2019,Karnataka,Mysore,GEN,M J Suresh Gowda,IND,Independent,0,Graduate,46,,,,False,False
2019,Karnataka,Mysore,GEN,N. Nagesh,IND,Independent,0,12Th Pass,35,26150,0,26150,False,False
2019,Karnataka,Mysore,GEN,Ningappa B D,IND,Independent,0,10Th Pass,58,926000,100000,826000,False,False
2019,Karnataka,Mysore,GEN,P.K. Biddappa,KARNATAKA PRAJA PARTY (RAITHAPARVA),Other parties,0,10Th Pass,60,,,,False,False
2019,Karnataka,Mysore,GEN,R. Mahesha,IND,Independent,0,12Th Pass,39,1533000,400000,1133000,False,False
2019,Karnataka,Mysore,GEN,Ravi,IND,Independent,0,10Th Pass,39,15000,0,15000,False,False
2019,Karnataka,Mysore,GEN,Sandhya P S,SUCI(C),Other parties,0,Post Graduate,40,2479768,120000,2359768,False,False
2019,Karnataka,Mysore,GEN,Srinivasaiah,IND,Independent,0,Graduate,80,,,,False,False
2019,Karnataka,Mysore,GEN,Venkatesha D Nayaka,IND,Independent,0,12Th Pass,59,6959654,0,6959654,False,False
2019,Karnataka,Raichur,GEN,Raja Amareshwara Naik,BJP,BJP,0,Graduate Professional,62,30638375,678532,29959843,True,False
2019,Karnataka,Raichur,GEN,B. V Naik,INC,INC,1,Graduate Professional,53,101129729,5703400,95426329,False,False
2019,Karnataka,Raichur,GEN,B. Venkana Gouda Nayaka,BSP,BSP,0,Graduate Professional,37,1706000,0,1706000,False,False
2019,Karnataka,Raichur,GEN,K. Somashekhar Yadagiri,SUCI(C),Other parties,0,12Th Pass,54,,,,False,False
2019,Karnataka,Raichur,GEN,Niranjan Nayak,UTTAMA PRAJAAKEEYA PARTY,Other parties,0,Graduate Professional,30,13000,0,13000,False,False
2019,Karnataka,Shimoga,GEN,B.Y.Raghavendra,BJP,BJP,2,Graduate Professional,46,674091851,14150647,659941204,True,False
2019,Karnataka,Shimoga,GEN,Guddappa,BSP,BSP,1,5Th Pass,55,3100000,150000,2950000,False,False
2019,Karnataka,Shimoga,GEN,K.C.Vinay Rajavath,IND,Independent,0,Graduate,26,,,,False,False
2019,Karnataka,Shimoga,GEN,Krishna K,PYRAMID PARTY OF INDIA,Other parties,2,8Th Pass,39,121961,0,121961,False,False
2019,Karnataka,Shimoga,GEN,Mohammed Yusuf Khan,IND,Independent,0,5Th Pass,51,1540000,237000,1303000,False,False
2019,Karnataka,Shimoga,GEN,N.T.Vijayakumar,IND,Independent,0,10Th Pass,55,,,,False,False
2019,Karnataka,Shimoga,GEN,S.Madhubangarappa,JD(S),Other parties,1,Graduate,52,615887761,170909000,444978761,False,False
2019,Karnataka,Shimoga,GEN,S.Umesha Varma,IND,Independent,0,12Th Pass,63,2960000,0,2960000,False,False
2019,Karnataka,Shimoga,GEN,Shashikumar S.Gowda,IND,Independent,0,10Th Pass,37,135000,0,135000,False,False
2019,Karnataka,Shimoga,GEN,Shekara Naik,IND,Independent,0,Graduate,63,40409500,3112000,37297500,False,False
2019,Karnataka,Shimoga,GEN,Venkatesh R,UTTAMA PRAJAAKEEYA PARTY,Other parties,0,10Th Pass,31,,,,False,False
2019,Karnataka,Tumkur,GEN,G S Basavaraj,BJP,BJP,0,Graduate Professional,78,510779150,113844867,396934283,True,False
2019,Karnataka,Tumkur,GEN,B. S. Mallikarjunaiah,IND,Independent,1,Others,45,15351735,1500000,13851735,False,False
2019,Karnataka,Tumkur,GEN,Chaya Rajashankar,UTTAMA PRAJAAKEEYA PARTY,Other parties,0,Graduate,50,37939797,0,37939797,False,False
2019,Karnataka,Tumkur,GEN,D Sharadhishayana,IND,Independent,0,Graduate Professional,67,,,,False,False
2019,Karnataka,Tumkur,GEN,G Nagendra,IND,Independent,0,10Th Pass,44,459000,0,459000,False,False
2019,Karnataka,Tumkur,GEN,H. D. Devegowda,JD(S),Other parties,0,Others,86,,,,False,False
2019,Karnataka,Tumkur,GEN,J. K. Sami,IND,Independent,1,5Th Pass,52,31000,0,31000,False,False
2019,Karnataka,Tumkur,GEN,K V Srinivas Kalkere,IND,Independent,0,Graduate,44,325800,189000,136800,False,False
2019,Karnataka,Tumkur,GEN,Kapanigowda,IND,Independent,0,Graduate Professional,64,1350000,0,1350000,False,False
2019,Karnataka,Tumkur,GEN,Mahalakshmi C. P.,AMBEDKAR SAMAJ PARTY,Other parties,0,Post Graduate,32,20000,0,20000,False,False
2019,Karnataka,Tumkur,GEN,N Shivanna,CPI,CPI,0,Others,74,,,,False,False
2019,Karnataka,Tumkur,GEN,Prakash. R. A. Jain,IND,Independent,0,Graduate Professional,51,48640000,0,48640000,False,False
2019,Karnataka,Tumkur,GEN,Siddaramegowda T. B.,IND,Independent,0,Graduate,52,6301000,1605000,4696000,False,False
2019,Karnataka,Tumkur,GEN,T. N. Kumara Swamy,IND,Independent,0,8Th Pass,56,,,,False,False
2019,Karnataka,Udupi Chikmagalur,GEN,Shobha Karandlaje,BJP,BJP,3,Post Graduate,52,104872668,49936840,54935828,True,False
2019,Karnataka,Udupi Chikmagalur,GEN,Abdul Rahman,IND,Independent,0,8Th Pass,34,334000,1840000,-1506000,False,False
2019,Karnataka,Udupi Chikmagalur,GEN,Amrith Shenoy P,IND,Independent,1,Post Graduate,41,284900000,3425000,281475000,False,False
2019,Karnataka,Udupi Chikmagalur,GEN,Comrade Vijaykumar,CPI(ML) RED STAR,Other parties,0,10Th Pass,45,,,,False,False
2019,Karnataka,Udupi Chikmagalur,GEN,K.C. Prakash,IND,Independent,0,10Th Pass,54,3290000,0,3290000,False,False
2019,Karnataka,Udupi Chikmagalur,GEN,M.K Dayananda,PROUTIST SARVA SAMAJ,Other parties,0,Graduate,69,31315500,1300000,30015500,False,False
2019,Karnataka,Udupi Chikmagalur,GEN,Maggalamakki Ganesh,IND,Independent,0,12Th Pass,56,,,,False,False
2019,Karnataka,Udupi Chikmagalur,GEN,P. Goutham Prabhu,SHS,SHS,0,10Th Pass,31,2408385,700000,1708385,False,False
2019,Karnataka,Udupi Chikmagalur,GEN,P. Parameshwara,BSP,BSP,1,Graduate Professional,43,4994000,0,4994000,False,False
2019,Karnataka,Udupi Chikmagalur,GEN,Shekar Havanje,REPUBLICAN PARTY OF INDIA (KARNATAKA),Other parties,3,10Th Pass,,1265000,100000,1165000,False,False
2019,Karnataka,Udupi Chikmagalur,GEN,Suresh Kunder,UTTAMA PRAJAAKEEYA PARTY,Other parties,0,12Th Pass,64,,,,False,False
2019,Karnataka,Uttara Kannada,GEN,Anantkumar Hegde,BJP,BJP,4,12Th Pass,51,84755455,41016655,43738800,True,False
2019,Karnataka,Uttara Kannada,GEN,Anand Asnotikar,JD(S),Other parties,1,Post Graduate,39,721916901,23800806,698116095,False,False
2019,Karnataka,Uttara Kannada,GEN,Anita Ashok Shet,IND,Independent,0,10Th Pass,52,,,,False,False
2019,Karnataka,Uttara Kannada,GEN,Balakrishna Arjun Patil,IND,Independent,0,Post Graduate,39,2200858,37500,2163358,False,False
2019,Karnataka,Uttara Kannada,GEN,Chidanand Harijan,IND,Independent,0,Literate,58,1465000,270000,1195000,False,False
2019,Karnataka,Uttara Kannada,GEN,Kundabai Ganapati Parulekar,IND,Independent,0,Graduate,63,,,,False,False
2019,Karnataka,Uttara Kannada,GEN,Manjunath Sadashiv,BHARAT BHOOMI PARTY,Other parties,0,Post Graduate,34,870000,0,870000,False,False
2019,Karnataka,Uttara Kannada,GEN,Mohammed Zabrood Khateeb,IND,Independent,2,5Th Pass,44,549390,239000,310390,False,False
2019,Karnataka,Uttara Kannada,GEN,Nagaraj Naik,RASHTRIYA SAMAJ PAKSHA,Other parties,3,10Th Pass,36,81095,260610,-179515,False,False
2019,Karnataka,Uttara Kannada,GEN,Nagraj Shridhar Shet,RASHTRIYA JANSAMBHAVNA PARTY,Other parties,0,8Th Pass,32,3550000,0,3550000,False,False
2019,Karnataka,Uttara Kannada,GEN,Sudhakar Kira Jogalekar,BSP,BSP,0,Post Graduate,54,,,,False,False
2019,Karnataka,Uttara Kannada,GEN,Sunil Pawar,UTTAMA PRAJAAKEEYA PARTY,Other parties,0,Graduate,32,171808,139887,31921,False,False
2019,Kerala,Alappuzha,GEN,A M Ariff,CPI(M),CPI(M),2,Graduate Professional,54,15268906,2220700,13048206,True,False
2019,Kerala,Alappuzha,GEN,Akhilesh,AMBEDKARITE PARTY OF INDIA,Other parties,0,12Th Pass,38,106000,0,106000,False,False
2019,Kerala,Alappuzha,GEN,Parthasarathy Varma,SUCI(C),Other parties,0,Others,51,,,,False,False
2019,Kerala,Alappuzha,GEN,Prasanth,BSP,BSP,2,Graduate,33,20360,0,20360,False,False
2019,Kerala,Alappuzha,GEN,Radhakrishnan,BJP,BJP,1,Doctorate,64,16484722,0,16484722,False,False
2019,Kerala,Alappuzha,GEN,Rajeevan,IND,Independent,0,12Th Pass,46,,,,False,False
2019,Kerala,Alappuzha,GEN,Santhosh,IND,Independent,0,10Th Pass,46,1022408,25000,997408,False,False
2019,Kerala,Alappuzha,GEN,Satheesh Shenoy,IND,Independent,0,Others,37,133968000,27689000,106279000,False,False
2019,Kerala,Alappuzha,GEN,Shanimol,INC,INC,0,Post Graduate,52,18665943,825000,17840943,False,False
2019,Kerala,Alappuzha,GEN,Thahir,IND,Independent,0,10Th Pass,36,360000,0,360000,False,False
2019,Kerala,Alappuzha,GEN,Varkala Raj,PEOPLES DEMOCRATIC PARTY,Other parties,0,12Th Pass,59,,,,False,False
2019,Kerala,Alathur,GEN,Ramya Haridas,INC,INC,3,10Th Pass,32,,,,True,False
2019,Kerala,Alathur,GEN,Babu T V,BHARATH DHARMA JANA SENA,Other parties,4,10Th Pass,61,1261055,685000,576055,False,False
2019,Kerala,Alathur,GEN,Dr.Jayan.C.Kuthanur,BSP,BSP,0,Doctorate,40,901000,72369,828631,False,False
2019,Kerala,Alathur,GEN,Krishnankutty,IND,Independent,0,8Th Pass,53,,,,False,False
2019,Kerala,Alathur,GEN,P.K.Biju,CPI(M),CPI(M),0,Doctorate,44,4083003,519379,3563624,False,False
2019,Kerala,Alathur,GEN,Pretheep Kumar P K,IND,Independent,0,Graduate Professional,40,650099,0,650099,False,False
2019,Kerala,Attingal,GEN,Adoor Prakash,INC,INC,7,Graduate Professional,63,144098612,27622685,116475927,True,False
2019,Kerala,Attingal,GEN,A.Sampath,CPI(M),CPI(M),0,Doctorate,56,38448688,3611333,34837355,False,False
2019,Kerala,Attingal,GEN,Ajmal Ismail,SDPI,Other parties,3,Graduate Professional,36,,,,False,False
2019,Kerala,Attingal,GEN,Anitha,IND,Independent,0,Graduate,34,25000,0,25000,False,False
2019,Kerala,Attingal,GEN,Attingal Ajith Kumar,IND,Independent,0,10Th Pass,51,50800,0,50800,False,False
2019,Kerala,Attingal,GEN,Devadathan,IND,Independent,0,10Th Pass,70,,,,False,False
2019,Kerala,Attingal,GEN,Irinjayam Suresh,IND,Independent,0,10Th Pass,45,0,0,0,False,False
2019,Kerala,Attingal,GEN,K.G.Mohanan,IND,Independent,0,10Th Pass,59,100000,0,100000,False,False
2019,Kerala,Attingal,GEN,Manoj M,IND,Independent,0,10Th Pass,30,69850,0,69850,False,False
2019,Kerala,Attingal,GEN,P.Ramsagar,IND,Independent,0,12Th Pass,48,589800,26510,563290,False,False
2019,Kerala,Attingal,GEN,Prakash G,IND,Independent,0,10Th Pass,59,,,,False,False
2019,Kerala,Attingal,GEN,Satheesh Kumar,IND,Independent,0,10Th Pass,38,918440,175000,743440,False,False
2019,Kerala,Attingal,GEN,Shailaja,IND,Independent,0,10Th Pass,34,125190,0,125190,False,False
2019,Kerala,Attingal,GEN,Sobha Surendran,BJP,BJP,40,Graduate,45,,,,False,False
2019,Kerala,Attingal,GEN,Sunil Soman,IND,Independent,0,10Th Pass,49,14110,0,14110,False,False
2019,Kerala,Attingal,GEN,Vipinlal Palode,BSP,BSP,1,Post Graduate,30,504936,623334,-118398,False,False
2019,Kerala,Chalakudy,GEN,Benny Behanan,INC,INC,4,Graduate,66,20461931,915938,19545993,True,False
2019,Kerala,Chalakudy,GEN,Fredy Jackson Pereira,IND,Independent,0,12Th Pass,30,26000,103000,-77000,False,False
2019,Kerala,Chalakudy,GEN,Innocent,CPI(M),CPI(M),0,8Th Pass,71,,,,False,False
2019,Kerala,Chalakudy,GEN,Johnson N,BSP,BSP,0,10Th Pass,30,69950,0,69950,False,False
2019,Kerala,Chalakudy,GEN,Jose Thomas,MARXIST COMMUNIST PARTY OF INDIA (UNITED),Other parties,0,Graduate,63,11081369,0,11081369,False,False
2019,Kerala,Chalakudy,GEN,M R Sathyadevan,IND,Independent,0,8Th Pass,56,,,,False,False
2019,Kerala,Chalakudy,GEN,Moideen Kunju P P,SDPI,Other parties,2,10Th Pass,57,22464245,66731,22397514,False,False
2019,Kerala,Chalakudy,GEN,Mujeeb Rahman T A,PEOPLES DEMOCRATIC PARTY,Other parties,0,10Th Pass,42,4943000,0,4943000,False,False
2019,Kerala,Chalakudy,GEN,Subramanian,IND,Independent,0,8Th Pass,51,1136320,2133,1134187,False,False
2019,Kerala,Chalakudy,GEN,Sujatha N A,SUCI(C),Other parties,0,Post Graduate,39,353000,782000,-429000,False,False
2019,Kerala,Ernakulam,GEN,Hibi Eden,INC,INC,7,Graduate,35,7908467,200000,7708467,True,False
2019,Kerala,Ernakulam,GEN,Abdul Khader,SAMAJWADI FORWARD BLOC,Other parties,0,8Th Pass,59,3497836,0,3497836,False,False
2019,Kerala,Ernakulam,GEN,Alphons Kannanthanam,BJP,BJP,1,Graduate,65,115836275,0,115836275,False,False
2019,Kerala,Ernakulam,GEN,Aswathi Rajappan,IND,Independent,0,Graduate,25,,,,False,False
2019,Kerala,Ernakulam,GEN,Kumar,IND,Independent,0,8Th Pass,64,6006488,0,6006488,False,False
2019,Kerala,Ernakulam,GEN,Laila Rasheed,IND,Independent,0,10Th Pass,49,,,,False,False
2019,Kerala,Ernakulam,GEN,Niamathulla,BSP,BSP,0,Graduate,53,14986063,2100000,12886063,False,False
2019,Kerala,Ernakulam,GEN,P Rajeev,CPI(M),CPI(M),6,Graduate Professional,51,48174090,1629133,46544957,False,False
2019,Kerala,Ernakulam,GEN,Shajahan Abdulkhadar,CPI(ML) RED STAR,Other parties,0,10Th Pass,54,1672500,0,1672500,False,False
2019,Kerala,Ernakulam,GEN,Sreedharan,IND,Independent,0,10Th Pass,68,5460200,0,5460200,False,False
2019,Kerala,Ernakulam,GEN,V M Faisal,SDPI,Other parties,3,10Th Pass,40,,,,False,False
2019,Kerala,Ernakulam,GEN,Vivek K Vijayan,RASHTRIYA SAMAJ PAKSHA,Other parties,0,Post Graduate,36,3521814,0,3521814,False,False
2019,Kerala,Idukki,GEN,Dean Kuriakose,INC,INC,204,Post Graduate,37,,,,True,False
2019,Kerala,Idukki,GEN,Baby K. A.,IND,Independent,0,10Th Pass,48,25000,0,25000,False,False
2019,Kerala,Idukki,GEN,Biju Krishnan,BHARATH DHARMA JANA SENA,Other parties,0,Graduate,49,16347063,1789000,14558063,False,False
2019,Kerala,Idukki,GEN,Gomathy,IND,Independent,4,8Th Pass,40,136000,90000,46000,False,False
2019,Kerala,Idukki,GEN,Joice George,IND,Independent,9,Post Graduate,49,16306010,3169941,13136069,False,False
2019,Kerala,Idukki,GEN,Leethesh P. T.,BSP,BSP,0,Graduate,30,,,,False,False
2019,Kerala,Idukki,GEN,M. Selvaraj,VIDUTHALAI CHIRUTHAIGAL KATCHI,Other parties,3,8Th Pass,60,1335247,493000,842247,False,False
2019,Kerala,Idukki,GEN,Reji Njallani,IND,Independent,0,10Th Pass,52,4953535,466018,4487517,False,False
2019,Kerala,Kannur,GEN,K Sudhakaran,INC,INC,3,Post Graduate,70,29699206,7468633,22230573,True,False
2019,Kerala,Kannur,GEN,Abdul Jabbar K K,SDPI,Other parties,3,10Th Pass,45,3410000,0,3410000,False,False
2019,Kerala,Kannur,GEN,Aparna R,SUCI(C),Other parties,0,Graduate Professional,27,777958,0,777958,False,False
2019,Kerala,Kannur,GEN,C K Padmanabhan,BJP,BJP,0,10Th Pass,70,,,,False,False
2019,Kerala,Kannur,GEN,K. Sreemathi W/O Sudeep Kumar C. V,IND,Independent,0,10Th Pass,35,878967,225709,653258,False,False
2019,Kerala,Kannur,GEN,K. Sudhakaran S/O Krishnan,IND,Independent,1,8Th Pass,46,,,,False,False
2019,Kerala,Kannur,GEN,K. Sudhakaran S/O Kunhiraman,IND,Independent,0,Graduate,65,2673964,0,2673964,False,False
2019,Kerala,Kannur,GEN,Kuriakose,SECULAR DEMOCRATIC CONGRESS,Other parties,0,10Th Pass,44,6837320,1000000,5837320,False,False
2019,Kerala,Kannur,GEN,P. Sreemathi W/O Raveendran,IND,Independent,0,8Th Pass,56,2635987,900000,1735987,False,False
2019,Kerala,Kannur,GEN,Praveen Arimbrathodiyil,IND,Independent,0,Graduate,35,3983015,37918,3945097,False,False
2019,Kerala,Kannur,GEN,Radhamani Narayanakumar,IND,Independent,0,10Th Pass,47,,,,False,False
2019,Kerala,Kannur,GEN,Sudhakaran P. K S/O Krishna Pilla,IND,Independent,0,8Th Pass,59,4510000,300000,4210000,False,False
2019,Kerala,Kasaragod,GEN,Rajmohan Unnithan,INC,INC,1,Graduate,65,21570257,862257,20708000,True,False
2019,Kerala,Kasaragod,GEN,Adv. Basheer Alady,BSP,BSP,0,Post Graduate,45,1438476,0,1438476,False,False
2019,Kerala,Kasaragod,GEN,Govindan B Alinthazhe,IND,Independent,0,Literate,41,17000,0,17000,False,False
2019,Kerala,Kasaragod,GEN,K P Sathishchnadran,CPI(M),CPI(M),4,Graduate,61,,,,False,False
2019,Kerala,Kasaragod,GEN,Narendra Kumar K,IND,Independent,2,Graduate Professional,42,3123000,380000,2743000,False,False
2019,Kerala,Kasaragod,GEN,Rameshan Bandadka,IND,Independent,0,10Th Pass,29,,,,False,False
2019,Kerala,Kasaragod,GEN,Ranadivan R K,IND,Independent,0,12Th Pass,28,153228,67598,85630,False,False
2019,Kerala,Kasaragod,GEN,Ravish Thanthri Kuntar,BJP,BJP,1,10Th Pass,52,6843278,1901899,4941379,False,False
2019,Kerala,Kollam,GEN,Premachandran N K,REVOLUTIONARY SOCIALIST PARTY,Other parties,5,Graduate Professional,58,,,,True,False
2019,Kerala,Kollam,GEN,Adv.K.V.Sabu,BJP,BJP,0,Post Graduate,57,26550000,6400000,20150000,False,False
